id,date,source,headline,sentiment,sentiment_score,label,link
4212,2024-08-31,Decrypt,RFK Jr. Threatened to Steal the Bitcoin Vote From Trump—Now They're United,Negative,0.348,1 stars,https://decrypt.co/247238/rfk-jr-threatened-steal-bitcoin-vote-trump-united
4213,2024-08-31,Decrypt,"This Week in Coins: Bitcoin Leads Parade of Red, Toncoin Down Bad",Negative,0.4499,2 stars,https://decrypt.co/247298/this-week-in-coins-bitcoin-leads-parade-of-red-toncoin-down-bad
4214,2024-08-31,Decrypt,"Excess Supply of Bitcoin Could Keep Pushing BTC Down, Experts Say",Negative,0.4593,4 stars,https://decrypt.co/247243/excess-supply-of-bitcoin-could-keep-pushing-btc-down-experts-say
4215,2024-08-30,Decrypt,Amazon Taps Anthropic's Claude AI to Revitalize Alexa: Report,Negative,0.3872,1 stars,https://decrypt.co/247230/amazon-taps-anthropics-claude-ai-to-revitalize-alexa-report
4216,2024-08-30,Decrypt,Can TON Even Handle the 'Hamster Kombat' Telegram Game Airdrop?,Negative,0.3766,2 stars,https://decrypt.co/247240/can-ton-handle-hamster-kombat-telegram-game-airdrop
4217,2024-08-30,Decrypt,BlackRock's Bitcoin ETF Marks First Loss Since May—Cause for Concern?,Positive,0.7918,1 stars,https://decrypt.co/247222/blackrocks-bitcoin-etf-first-loss-since-may
4218,2024-08-30,Decrypt,Trump Leads Harris by 12 Points Among Crypto Owners: Poll,Negative,0.2495,2 stars,https://decrypt.co/247228/trump-leads-harris-by-12-points-among-crypto-owners-poll
4219,2024-08-30,Decrypt,"Forget Bitcoin Cults, This Meme Coin Is Literally a Religion",Negative,0.3263,4 stars,https://decrypt.co/247004/solana-meme-coin-project-build-church-texas-religon
4220,2024-08-30,Decrypt,Telegram Privacy Under Fire as Founder Awaits Trial,Negative,0.4319,1 stars,https://decrypt.co/247147/telegram-privacy-encryption-security-signal
4221,2024-08-30,Decrypt,FOMO HOUR 191 - CRYPTO STABLE,Positive,0.6254,1 stars,https://decrypt.co/videos/interviews/VM5OAovR/fomo-hour-191-crypto-stable
4222,2024-08-30,Decrypt,"Bitcoin Price Falls Again, With Ethereum and Solana Down Over 20% in August",Positive,0.7112,1 stars,https://decrypt.co/247196/bitcoin-price-falls-ethereum-solana-down-20-percent-august
4251,2024-08-31,GlobalCryptoPress,"It Launched BARELY 1 Year Ago, and PayPal's Stablecoin (PYUSD) Just Surpassed a $1+ Billion Market Cap...",Negative,0.2451,4 stars,https://www.globalcryptopress.com/2024/08/it-launched-barely-1-year-ago-and.html
4256,2024-07-23,GlobalCryptoPress,Ethereum ETFs  - Why This is Different Than Bitcoin ETF's...,Negative,0.236,2 stars,https://www.globalcryptopress.com/2024/07/ethereum-etfs-launch-today-why-this-is.html
4276,2024-09-02,LiveBitcoin News,$313 Million in Crypto Lost to Hacks in August,Positive,0.6229,1 stars,https://www.livebitcoinnews.com/313-million-in-crypto-lost-to-hacks-in-august/
4277,2024-09-02,LiveBitcoin News,"Vitalik Buterin Accused of Selling ETH for Profit, Denies Claims",Positive,0.5098,1 stars,https://www.livebitcoinnews.com/vitalik-buterin-accused-of-selling-eth-for-profit-denies-claims/
4278,2024-09-02,LiveBitcoin News,"Henley Crypto Adoption Index 2024: Singapore Leads Global Crypto Adoption, UAE and Hong Kong Follow",Negative,0.2908,4 stars,https://www.livebitcoinnews.com/henley-crypto-adoption-index-2024-singapore-leads-global-crypto-adoption-uae-and-hong-kong-follow/
4279,2024-09-02,LiveBitcoin News,Venkate Exchange: Leading the Charge in the Future of Cryptocurrency Trading,Positive,0.5154,5 stars,https://www.livebitcoinnews.com/venkate-exchange-leading-the-charge-in-the-future-of-cryptocurrency-trading/
4280,2024-09-02,LiveBitcoin News,Block Scholes and Bybit Report Highlights Stability in Crypto Derivatives,Negative,0.3264,4 stars,https://www.livebitcoinnews.com/block-scholes-and-bybit-report-highlights-stability-in-crypto-derivatives/
4281,2024-09-02,LiveBitcoin News,Arthur Hayes Predicts Bitcoin Boom as Central Banks Cut Interest Rates,Negative,0.3176,4 stars,https://www.livebitcoinnews.com/arthur-hayes-predicts-bitcoin-boom-as-central-banks-cut-interest-rates/
4282,2024-09-02,LiveBitcoin News,"Hong Kong Grants HKDAEx SFC License, Boosting Crypto Hub Status",Negative,0.2804,1 stars,https://www.livebitcoinnews.com/hong-kong-grants-hkdaex-sfc-license-boosting-crypto-hub-status/
4283,2024-09-02,LiveBitcoin News,Brazilian Court Bans X in the Country,Negative,0.4265,1 stars,https://www.livebitcoinnews.com/brazilian-court-bans-x-in-the-country/
4284,2024-09-02,LiveBitcoin News,Crypto Data Provider ‘Feixiaohao’ Dubbed the “Chinese CoinGecko” Under Investigation by Chinese Police,Negative,0.2918,2 stars,https://www.livebitcoinnews.com/crypto-data-provider-feixiaohao-dubbed-the-chinese-coingecko-under-investigation-by-chinese-police/
4285,2024-09-02,NewsBTC,FLOKI Danger: Investors Migrate Into New FLOKI Rival In Fear Of Major Price Drop,Negative,0.3537,4 stars,https://www.newsbtc.com/altcoin/floki-danger-investors-migrate-into-new-floki-rival-in-fear-of-major-price-drop/
4286,2024-09-02,NewsBTC,Toncoin (TON) Price Action Signals 30% Crash After Losing A Key Level,Negative,0.3463,2 stars,https://www.newsbtc.com/toncoin-ton/toncoin-ton-price-action-signals-30-crash-after-losing-a-key-level/
4287,2024-09-02,NewsBTC,Tron (TRX) Investors Lose Faith In New ATH & Move Into New 100X Project Avenging TRX Losses,Negative,0.2812,4 stars,https://www.newsbtc.com/altcoin/tron-trx-investors-lose-faith-in-new-ath-move-into-new-100x-project-avenging-trx-losses/
4288,2024-09-02,NewsBTC,Tron (TRX) Whales Take New Position In New Cryptocurrency With More Potential Than TRX,Negative,0.3114,4 stars,https://www.newsbtc.com/altcoin/tron-trx-whales-take-new-position-in-new-cryptocurrency-with-more-potential-than-trx/
4289,2024-09-02,NewsBTC,Solana (SOL) Whale Invests In New 100X Gambling Project Join Presale Now,Negative,0.302,4 stars,https://www.newsbtc.com/altcoin/solana-sol-whale-invests-in-new-100x-gambling-project-join-presale-now/
4290,2024-09-02,NewsBTC,Solana Price Prediction: SOL Whales Migrate To Gain Profits In New Solana Rival,Negative,0.3766,4 stars,https://www.newsbtc.com/altcoin/solana-price-prediction-sol-whales-migrate-to-gain-profits-in-new-solana-rival/
4291,2024-09-02,NewsBTC,"Bitcoin At Risk Of Continued Selling Pressure Amid Market Volatility, Here’s Why",Negative,0.3537,1 stars,https://www.newsbtc.com/bitcoin-news/bitcoin-at-risk-of-continued-selling-pressure/
4292,2024-09-02,NewsBTC,Lone Survivor: Helium (HNT) Soars 18% As Most Cryptos Collapse,Negative,0.2961,3 stars,https://www.newsbtc.com/news/lone-survivor-helium-hnt-soars-18-as-most-cryptos-collapse/
4293,2024-09-02,NewsBTC,"Major Ethereum ETH Investors Take Notice Of Mpepe & PlayDoge, Here’s Why",Negative,0.3791,4 stars,https://www.newsbtc.com/altcoin/major-ethereum-eth-investors-take-notice-of-mpepe-playdoge-heres-why/
4294,2024-09-02,NewsBTC,Why Is Bitcoin Price Down Today? Key Reasons Explained,Negative,0.3699,2 stars,https://www.newsbtc.com/news/bitcoin/why-is-bitcoin-price-down-today-key-reasons/
4295,2024-09-02,Nultx,"Top Cryptos to Watch: Pawfury Surpasses 100K Holders, Attracts BCH & TRX Investors",Negative,0.3894,5 stars,https://nulltx.com/the-top-cryptos-to-watch-pawfury-surpasses-100k-holders-attracts-bch-trx-investors/
4296,2024-09-01,Nultx,"3 ERC20 Tokens To Watch In September: Render, Raboo and Pepe",Negative,0.3325,4 stars,https://nulltx.com/3-erc20-tokens-to-watch-in-september-render-raboo-and-pepe/
4297,2024-08-31,Nultx,Floki Trades Red But Raboo Pumps As Bitcoin Holders Rush In Before Stage 4 Ends,Negative,0.2722,2 stars,https://nulltx.com/floki-trades-red-but-raboo-pumps-as-bitcoin-holders-rush-in-before-stage-4-ends/
4298,2024-08-31,Nultx,"Trump Remarks on Crypto Sparks Bullish Reversal in Bitcoin and Ethereum; Intel Markets Follow With $180,000 Raised",Negative,0.287,2 stars,https://nulltx.com/trump-remarks-on-crypto-sparks-bullish-reversal-in-bitcoin-and-ethereum-intel-markets-follow-with-180000-raised/
4299,2024-08-31,Nultx,"PolitiFi Tokens Surge 782.4% Year-to-Date, Outpacing Broader Meme Coins",Negative,0.3333,4 stars,https://nulltx.com/politifi-tokens-surge-782-4-year-to-date-outpacing-broader-meme-coins/
4300,2024-08-31,Nultx,Whale Swaps $SHIB For $FET Amid Market Shifts: Centralization Concerns Rise For Polygon And Shiba Inu,Negative,0.2986,1 stars,https://nulltx.com/whale-swaps-shib-for-fet-amid-market-shifts-centralization-concerns-rise-for-polygon-and-shiba-inu/
4301,2024-08-31,Nultx,Worldcoin ($WLD) Surges In Optimism Ecosystem But Faces Investor Woes,Negative,0.3031,4 stars,https://nulltx.com/worldcoin-wld-surges-in-optimism-ecosystem-but-faces-investor-woes/
4302,2024-08-31,Nultx,"LITECOIN PRICE ANALYSIS & PREDICTION (August 31) – LTC Foots A Bullish Move Amid Market Falls, Will It Reclaim $70?",Negative,0.3947,2 stars,https://nulltx.com/litecoin-price-analysis-prediction-august-31-ltc-foots-a-bullish-move-amid-market-falls-will-it-reclaim-70/
4303,2024-08-31,Nultx,Is Ethereum DeFi Facing Sustainability Challenges? A Deep Dive Into Today’s Crypto Market,Negative,0.4035,2 stars,https://nulltx.com/is-ethereum-defi-facing-sustainability-challenges-a-deep-dive-into-todays-crypto-market/
4304,2024-08-31,Nultx,Vitalik Buterin Transfers 800 ETH As Major Whale Activity Shakes Ethereum Market,Negative,0.4163,1 stars,https://nulltx.com/vitalik-buterin-transfers-800-eth-as-major-whale-activity-shakes-ethereum-market/
4305,2024-09-02,SF-Today,Russia Embraces Cryptocurrency For Official Trade Settlements,Negative,0.3895,4 stars,https://sfctoday.com/russia-embraces-cryptocurrency-for-official-trade-settlements/
4306,2024-09-02,SF-Today,"Stock Market Update Sep 2nd: Nifty Near 25,300; Sensex Above 82,550 – Top 5 Gainers Stocks With Potential Targets",Negative,0.3281,2 stars,https://sfctoday.com/stock-market-update-sep-2nd-nifty-near-25300-sensex-above-82550-top-5-gainers-stocks-with-potential-targets/
4307,2024-09-02,SF-Today,Crypto ATMs Surge: Australia Leads the World in Growth,Negative,0.4011,4 stars,https://sfctoday.com/crypto-atms-surge-australia-leads-the-world-in-growth/
4308,2024-09-02,SF-Today,Most Popular Online Crypto Casinos to Try Your Luck in 2024,Negative,0.4284,4 stars,https://sfctoday.com/most-popular-online-crypto-casinos-to-try-your-luck-in-2024/
4309,2024-09-02,SF-Today,Top 10 Cryptocurrencies for Staking in 2024,Positive,0.5095,5 stars,https://sfctoday.com/top-10-cryptocurrencies-for-staking-in-2024/
4310,2024-09-02,SF-Today,"Crypto Prices Today: Bitcoin Stays Above US$57K, Ethereum and BNB Dip",Negative,0.378,4 stars,https://sfctoday.com/crypto-prices-today-bitcoin-stays-above-us57k-ethereum-and-bnb-dip/
4311,2024-09-02,SF-Today,Exciting IPO Launches and 10 Listings to Watch This Week,Negative,0.3085,2 stars,https://sfctoday.com/exciting-ipo-launches-and-10-listings-to-watch-this-week/
4312,2024-09-02,SF-Today,Top 10 Stock Market Apps for 2024,Positive,0.5165,5 stars,https://sfctoday.com/top-10-stock-market-apps-for-2024/
4313,2024-09-02,SF-Today,"Jeyyam Global Foods IPO Date, Price, Allotment Details and More",Negative,0.2841,4 stars,https://sfctoday.com/jeyyam-global-foods-ipo-date-price-allotment-details-and-more/
4314,2024-09-01,SF-Today,Is Binance Backing Cardano’s Upcoming Upgrade? Why this Could be a Boost for the Crypto AI Sector,Negative,0.3373,2 stars,https://sfctoday.com/is-binance-backing-cardanos-upcoming-upgrade-why-this-could-be-a-boost-for-the-crypto-ai-sector/
4315,2024-09-02,The Crypto Basic,Solana Defies Trend as Digital Investment Products Record $305M Outflows,Negative,0.3424,1 stars,https://thecryptobasic.com/2024/09/02/solana-defies-trend-as-digital-investment-products-record-305m-outflows/?utm_source=rss&utm_medium=rss&utm_campaign=solana-defies-trend-as-digital-investment-products-record-305m-outflows
4316,2024-09-02,The Crypto Basic,Will Dogecoin Rebound? TA Shows Buy Signal on 4-Hour Chart,Negative,0.3851,1 stars,https://thecryptobasic.com/2024/09/02/will-dogecoin-rebound-ta-shows-buy-signal-on-4-hour-chart/?utm_source=rss&utm_medium=rss&utm_campaign=will-dogecoin-rebound-ta-shows-buy-signal-on-4-hour-chart
4317,2024-09-02,The Crypto Basic,"Solana Bearish Trend Deepens with 25.91% Decline Against XRP, Losses Looming?",Negative,0.3642,2 stars,https://thecryptobasic.com/2024/09/02/solana-bearish-trend-deepens-with-25-91-decline-against-xrp-losses-looming/?utm_source=rss&utm_medium=rss&utm_campaign=solana-bearish-trend-deepens-with-25-91-decline-against-xrp-losses-looming
4318,2024-09-02,The Crypto Basic,Ripple Launching New Token Standard on XRP Ledger,Negative,0.2454,4 stars,https://thecryptobasic.com/2024/09/02/ripple-launching-new-token-standard-on-xrp-ledger/?utm_source=rss&utm_medium=rss&utm_campaign=ripple-launching-new-token-standard-on-xrp-ledger
14581,2024-08-23,Substack@wolvesdaofiles,Accurately Guaging the Success of Web3 Gaming,Negative,0.4611,4 stars,https://substack.com/home/post/p-147656963?source=queue
4319,2024-09-02,The Crypto Basic,"How High Could XRP Go? Expert Reveals XRP Price if Bitcoin Hits $500,000",Negative,0.2383,4 stars,https://thecryptobasic.com/2024/09/02/how-high-could-xrp-go-expert-reveals-xrp-price-if-bitcoin-hits-500000/?utm_source=rss&utm_medium=rss&utm_campaign=how-high-could-xrp-go-expert-reveals-xrp-price-if-bitcoin-hits-500000
4320,2024-09-02,The Crypto Basic,"“One Small Step for Cardano,” Hoskinson Announces Cardano Independence Day",Negative,0.3298,4 stars,https://thecryptobasic.com/2024/09/02/one-small-step-for-cardano-hoskinson-announces-cardano-independence-day/?utm_source=rss&utm_medium=rss&utm_campaign=one-small-step-for-cardano-hoskinson-announces-cardano-independence-day
4321,2024-09-02,The Crypto Basic,Bitcoin Faces a Potentially Different September Amid Positive Signs: Analysis,Negative,0.2707,2 stars,https://thecryptobasic.com/2024/09/02/bitcoin-faces-a-potentially-different-september-amid-positive-signs-analysis/?utm_source=rss&utm_medium=rss&utm_campaign=bitcoin-faces-a-potentially-different-september-amid-positive-signs-analysis
4322,2024-09-02,The Crypto Basic,Will Cardano Hold $0.32 as CIP-1694 Fails to Spark Rally?,Negative,0.361,1 stars,https://thecryptobasic.com/2024/09/02/will-cardano-hold-0-32-as-cip-1694-fails-to-spark-rally/?utm_source=rss&utm_medium=rss&utm_campaign=will-cardano-hold-0-32-as-cip-1694-fails-to-spark-rally
4323,2024-09-02,The Crypto Basic,Bitcoin Supply Shock Delayed but Building: Market Awaits Next Move,Negative,0.2921,3 stars,https://thecryptobasic.com/2024/09/02/bitcoin-supply-shock-delayed-but-building-market-awaits-next-move/?utm_source=rss&utm_medium=rss&utm_campaign=bitcoin-supply-shock-delayed-but-building-market-awaits-next-move
4324,2024-09-02,The Crypto Basic,"No XRP, Shiba Inu, Cardano as Neuner Shares List of Top 20 Coins for Long-Term Investment",Negative,0.3574,1 stars,https://thecryptobasic.com/2024/09/02/no-xrp-shiba-inu-cardano-as-neuner-shares-list-of-top-20-coins-for-long-term-investment/?utm_source=rss&utm_medium=rss&utm_campaign=no-xrp-shiba-inu-cardano-as-neuner-shares-list-of-top-20-coins-for-long-term-investment
4325,2024-09-02,The Currency Analytics,"Bitcoin’s Next Surge Could Be Massive, But Key Levels Must Be Overcome First",Negative,0.367,2 stars,https://thecurrencyanalytics.com/bitcoin/bitcoins-next-surge-could-be-massive-but-key-levels-must-be-overcome-first-133806
4326,2024-09-02,The Currency Analytics,Ripple Unleashes $559 Million in XRP Tokens: What’s Next for XRP Price,Negative,0.3294,1 stars,https://thecurrencyanalytics.com/altcoins/ripple-unleashes-559-million-in-xrp-tokens-whats-next-for-xrp-price-133778
4327,2024-09-02,The Currency Analytics,Ethereum’s Inflation Dilemma: The Controversy Surrounding Blobs and Their Impact,Negative,0.2749,4 stars,https://thecurrencyanalytics.com/altcoins/ethereums-inflation-dilemma-the-controversy-surrounding-blobs-and-their-impact-133770
4328,2024-09-02,The Currency Analytics,Ripple’s Massive XRP Release: What Does It Mean for the Market,Negative,0.4057,1 stars,https://thecurrencyanalytics.com/altcoins/ripples-massive-xrp-release-what-does-it-mean-for-the-market-133794
4329,2024-09-02,The Currency Analytics,Crypto Market Plunges by $20 Billion Amid Bitcoin and Ethereum Sell-Off Risks,Negative,0.4227,1 stars,https://thecurrencyanalytics.com/marketmovers/crypto-market-plunges-by-20-billion-amid-bitcoin-and-ethereum-sell-off-risks-133782
4330,2024-09-02,The Currency Analytics,Bitcoin’s Monday Volatility: What Traders Should Know About the Potential Short Squeeze,Negative,0.4184,1 stars,https://thecurrencyanalytics.com/bitcoin/bitcoins-monday-volatility-what-traders-should-know-about-the-potential-short-squeeze-133762
4331,2024-09-02,The Currency Analytics,Ethereum Founder Vitalik Buterin Breaks Silence as His ETH Holdings Plummet by 66%,Negative,0.3287,1 stars,https://thecurrencyanalytics.com/altcoins/ethereum-founder-vitalik-buterin-breaks-silence-as-his-eth-holdings-plummet-by-66-133774
4332,2024-09-02,The Currency Analytics,Binance Coin Faces Death Cross: Are Sellers Gaining the Upper Hand,Negative,0.374,5 stars,https://thecurrencyanalytics.com/altcoins/binance-coin-faces-death-cross-are-sellers-gaining-the-upper-hand-133757
4333,2024-09-02,The Currency Analytics,Is Bitcoin’s Recent Price Correction Just the Beginning? Analysts Weigh In,Negative,0.3669,2 stars,https://thecurrencyanalytics.com/bitcoin/is-bitcoins-recent-price-correction-just-the-beginning-analysts-weigh-in-133768
4334,2024-09-02,The Currency Analytics,Solana’s NFT Sales Surge Despite Market Challenges: What to Expect in September,Negative,0.3419,4 stars,https://thecurrencyanalytics.com/altcoins/solanas-nft-sales-surge-despite-market-challenges-what-to-expect-in-september-133753
4335,2024-09-02,The Currency Analytics,"Bitcoin Miners Face Revenue Plunge in August, But Whale Accumulation Hits 17-Month High",Positive,0.5103,1 stars,https://thecurrencyanalytics.com/bitcoin/bitcoin-miners-face-revenue-plunge-in-august-but-whale-accumulation-hits-17-month-high-133752
